num samples: 5000
NUM_TRAIN_SAMPLES: 4999
NUM_TRAIN_BATCHES: 50
NUM_TEST_SAMPLES: 4999
NUM_TEST_BATCHES: 50
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 40
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba10_5k_0.15.pickle
../data/final/edges_ba10.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 40
NUM_DYN_EPOCHS_INIT: 40
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
--------------------- Start training ------------------------
evaluating individudal 0 - c991f7e4d2dd6f24. Mean loss in evaluation epoch: 0.38539478182792664, epochs needed: 40
evaluating individudal 20 - a699beeda67e466d. Mean loss in evaluation epoch: 0.3821709454059601, epochs needed: 40
evaluating individudal 21 - fd4c5143ead7ff67. Mean loss in evaluation epoch: 0.37614530324935913, epochs needed: 40
evaluating individudal 22 - 44df7a68c48bfd63. Mean loss in evaluation epoch: 0.3830089569091797, epochs needed: 40
evaluating individudal 23 - 48066decfb55bd1d. Mean loss in evaluation epoch: 0.3804568350315094, epochs needed: 40
evaluating individudal 24 - fe35e240d6bf97e6. Mean loss in evaluation epoch: 0.379043310880661, epochs needed: 40
evaluating individudal 25 - d9c168a127f13576. Mean loss in evaluation epoch: 0.37699952721595764, epochs needed: 40
evaluating individudal 26 - 405c2f4af99e214f. Mean loss in evaluation epoch: 0.37902355194091797, epochs needed: 40
evaluating individudal 27 - 1ab00e21f0987822. Mean loss in evaluation epoch: 0.38100337982177734, epochs needed: 40
evaluating individudal 28 - 1501b4f3049bb97d. Mean loss in evaluation epoch: 0.37737879157066345, epochs needed: 40
evaluating individudal 29 - 6cf1677d274d6595. Mean loss in evaluation epoch: 0.37903234362602234, epochs needed: 40
evaluating individudal 30 - f6b99b72cf8fd962. Mean loss in evaluation epoch: 0.37618449330329895, epochs needed: 40
evaluating individudal 31 - 13e2105261ae93dd. Mean loss in evaluation epoch: 0.3744729161262512, epochs needed: 40
evaluating individudal 32 - c905b8d4f59a7de0. Mean loss in evaluation epoch: 0.37497684359550476, epochs needed: 40
evaluating individudal 33 - fb5b63e3db5cefdf. Mean loss in evaluation epoch: 0.3768746852874756, epochs needed: 40
evaluating individudal 34 - 335528c3f0976fd0. Mean loss in evaluation epoch: 0.3803388774394989, epochs needed: 40
evaluating individudal 35 - 4c54ffc07c7bceba. Mean loss in evaluation epoch: 0.3837527334690094, epochs needed: 40
evaluating individudal 36 - 3eaad89158a4785f. Mean loss in evaluation epoch: 0.3802559971809387, epochs needed: 40
evaluating individudal 37 - 0fd93eb5160ff0a6. Mean loss in evaluation epoch: 0.37557199597358704, epochs needed: 40
evaluating individudal 38 - 9953cb63c2e24d9f. Mean loss in evaluation epoch: 0.37868747115135193, epochs needed: 40
evaluating individudal 39 - 820ed305c7164a3e. Mean loss in evaluation epoch: 0.3824850618839264, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3716515004634857, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3714820146560669, epochs needed: 40
evaluating individudal 2 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.3734928369522095, epochs needed: 40
evaluating individudal 3 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37236353754997253, epochs needed: 40
evaluating individudal 4 - e1b234e2f1fd99b4. Mean loss in evaluation epoch: 0.3731857240200043, epochs needed: 40
evaluating individudal 5 - 49135cdd3a2d560e. Mean loss in evaluation epoch: 0.3735474944114685, epochs needed: 40
evaluating individudal 6 - c7f7c2e7f4a70f16. Mean loss in evaluation epoch: 0.3736746907234192, epochs needed: 40
evaluating individudal 7 - e56c552726e46844. Mean loss in evaluation epoch: 0.37275320291519165, epochs needed: 40
evaluating individudal 8 - d62e61ca120cc7c2. Mean loss in evaluation epoch: 0.37435320019721985, epochs needed: 40
evaluating individudal 9 - fdd5ce662b203e04. Mean loss in evaluation epoch: 0.3745378851890564, epochs needed: 40
Round 14 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 2
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.3714820146560669
Timestamp: 7016.819034478001
---------------------------------------------------------------
evaluating individudal 0 - e2a7c5194237b85f. Mean loss in evaluation epoch: 0.3790695071220398, epochs needed: 40
evaluating individudal 1 - e31f723fd6c64960. Mean loss in evaluation epoch: 0.3759380280971527, epochs needed: 40
evaluating individudal 2 - 675b7ba3756ba577. Mean loss in evaluation epoch: 0.37803617119789124, epochs needed: 40
evaluating individudal 3 - ada514ba56fa2d29. Mean loss in evaluation epoch: 0.3776414692401886, epochs needed: 40
evaluating individudal 4 - 3f898179721dca3a. Mean loss in evaluation epoch: 0.37354034185409546, epochs needed: 40
evaluating individudal 5 - 57d41a43d4cc89d6. Mean loss in evaluation epoch: 0.3763989210128784, epochs needed: 40
evaluating individudal 6 - 2ed94bc1b5025022. Mean loss in evaluation epoch: 0.3779100775718689, epochs needed: 40
evaluating individudal 7 - ea58b1115a397822. Mean loss in evaluation epoch: 0.3802975118160248, epochs needed: 40
evaluating individudal 8 - f392151b935c0fd4. Mean loss in evaluation epoch: 0.37524282932281494, epochs needed: 40
evaluating individudal 9 - 396e8743e6e7912f. Mean loss in evaluation epoch: 0.37717607617378235, epochs needed: 40
evaluating individudal 10 - 94974e016543f0be. Mean loss in evaluation epoch: 0.38835611939430237, epochs needed: 40
evaluating individudal 11 - 67bd6a330b907a9f. Mean loss in evaluation epoch: 0.37899458408355713, epochs needed: 40
evaluating individudal 12 - 925e3f22e6cba1c3. Mean loss in evaluation epoch: 0.3815222382545471, epochs needed: 40
evaluating individudal 13 - 24afe8ac2d86cc3e. Mean loss in evaluation epoch: 0.37993910908699036, epochs needed: 40
evaluating individudal 14 - 32b16a5a51dbce98. Mean loss in evaluation epoch: 0.3756648302078247, epochs needed: 40
evaluating individudal 15 - f89cb17d4d8f726e. Mean loss in evaluation epoch: 0.3864549994468689, epochs needed: 40
evaluating individudal 16 - 5e9b85d3548fd877. Mean loss in evaluation epoch: 0.3738380968570709, epochs needed: 40
evaluating individudal 17 - 07acdd93f16bdf3e. Mean loss in evaluation epoch: 0.38002002239227295, epochs needed: 40
evaluating individudal 18 - 1dfbb5a0ed90bf1e. Mean loss in evaluation epoch: 0.3730659484863281, epochs needed: 40
evaluating individudal 19 - ae8bd733b9039b3f. Mean loss in evaluation epoch: 0.3756256699562073, epochs needed: 40
evaluating individudal 20 - 13d3d03725a00d06. Mean loss in evaluation epoch: 0.37916699051856995, epochs needed: 40
evaluating individudal 21 - 608ea831ed9f80e5. Mean loss in evaluation epoch: 0.3792252242565155, epochs needed: 40
evaluating individudal 22 - 97509ef84cdcd432. Mean loss in evaluation epoch: 0.37943312525749207, epochs needed: 40
evaluating individudal 23 - 3bca6e98e12ce6aa. Mean loss in evaluation epoch: 0.3772335648536682, epochs needed: 40
evaluating individudal 24 - dbfd939b1a538aad. Mean loss in evaluation epoch: 0.3794070780277252, epochs needed: 40
evaluating individudal 25 - f87cc26acc90c8c9. Mean loss in evaluation epoch: 0.3811456859111786, epochs needed: 40
evaluating individudal 26 - f70222d72267e68f. Mean loss in evaluation epoch: 0.37841469049453735, epochs needed: 40
evaluating individudal 27 - b4c915aa02519571. Mean loss in evaluation epoch: 0.3761717975139618, epochs needed: 40
evaluating individudal 28 - dcdf3272075147d0. Mean loss in evaluation epoch: 0.37779009342193604, epochs needed: 40
evaluating individudal 29 - 0af90ee695c427c8. Mean loss in evaluation epoch: 0.37404486536979675, epochs needed: 40
evaluating individudal 30 - db1eef2620145d54. Mean loss in evaluation epoch: 0.38007938861846924, epochs needed: 40
evaluating individudal 31 - 058d1b69d48b1301. Mean loss in evaluation epoch: 0.3788670003414154, epochs needed: 40
evaluating individudal 32 - 29a14606a2b3c602. Mean loss in evaluation epoch: 0.37852203845977783, epochs needed: 40
evaluating individudal 33 - 27efa0dc56e09d1d. Mean loss in evaluation epoch: 0.37748366594314575, epochs needed: 40
evaluating individudal 34 - 326c979b3a70cd7d. Mean loss in evaluation epoch: 0.3799590468406677, epochs needed: 40
evaluating individudal 35 - b596955cfbc0c298. Mean loss in evaluation epoch: 0.3797872066497803, epochs needed: 40
evaluating individudal 36 - 2d17ede4ed7bf213. Mean loss in evaluation epoch: 0.3786311745643616, epochs needed: 40
evaluating individudal 37 - 8afac80351fe9203. Mean loss in evaluation epoch: 0.37652286887168884, epochs needed: 40
evaluating individudal 38 - 052c3f986111cc3f. Mean loss in evaluation epoch: 0.37608352303504944, epochs needed: 40
evaluating individudal 39 - c674a44e8830d688. Mean loss in evaluation epoch: 0.37415191531181335, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37199127674102783, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3718561828136444, epochs needed: 40
evaluating individudal 2 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37218955159187317, epochs needed: 40
evaluating individudal 3 - e56c552726e46844. Mean loss in evaluation epoch: 0.3726930022239685, epochs needed: 40
evaluating individudal 4 - e1b234e2f1fd99b4. Mean loss in evaluation epoch: 0.3727833330631256, epochs needed: 40
evaluating individudal 5 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.3727352023124695, epochs needed: 40
evaluating individudal 6 - 49135cdd3a2d560e. Mean loss in evaluation epoch: 0.373920738697052, epochs needed: 40
evaluating individudal 7 - c7f7c2e7f4a70f16. Mean loss in evaluation epoch: 0.3730590343475342, epochs needed: 40
evaluating individudal 8 - 5e9b85d3548fd877. Mean loss in evaluation epoch: 0.37377867102622986, epochs needed: 40
evaluating individudal 9 - 78292c225b3a53d9. Mean loss in evaluation epoch: 0.37393710017204285, epochs needed: 40
Round 15 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 3
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.3718561828136444
Timestamp: 7529.518351777995
---------------------------------------------------------------
evaluating individudal 0 - d77235cf5d0e8cc1. Mean loss in evaluation epoch: 0.3769538104534149, epochs needed: 40
evaluating individudal 1 - 99ae7bdebd87de73. Mean loss in evaluation epoch: 0.37901514768600464, epochs needed: 40
evaluating individudal 2 - 05615275150c6840. Mean loss in evaluation epoch: 0.3768217861652374, epochs needed: 40
evaluating individudal 3 - 66c4d3fbbffd8710. Mean loss in evaluation epoch: 0.37489020824432373, epochs needed: 40
evaluating individudal 4 - c8bebf392a546081. Mean loss in evaluation epoch: 0.3817378878593445, epochs needed: 40
evaluating individudal 5 - 2be08076b05d7350. Mean loss in evaluation epoch: 0.37713876366615295, epochs needed: 40
evaluating individudal 6 - a84ac26227429fa2. Mean loss in evaluation epoch: 0.3795403838157654, epochs needed: 40
evaluating individudal 7 - 3d65bcf70ade1d4e. Mean loss in evaluation epoch: 0.376611590385437, epochs needed: 40
evaluating individudal 8 - c7f7c2e7f4a70f16. Mean loss in evaluation epoch: 0.37351858615875244, epochs needed: 40
evaluating individudal 9 - 7012d5fe86bef3fc. Mean loss in evaluation epoch: 0.37609797716140747, epochs needed: 40
evaluating individudal 10 - 344fb378b0dcfb9f. Mean loss in evaluation epoch: 0.3818743824958801, epochs needed: 40
evaluating individudal 11 - a601abc5b46d49e1. Mean loss in evaluation epoch: 0.3788810670375824, epochs needed: 40
evaluating individudal 12 - 09865ea586547777. Mean loss in evaluation epoch: 0.3748583197593689, epochs needed: 40
evaluating individudal 13 - 4bb600cf57e7a43d. Mean loss in evaluation epoch: 0.3754425048828125, epochs needed: 40
evaluating individudal 14 - 9387411754719aa7. Mean loss in evaluation epoch: 0.383573979139328, epochs needed: 40
evaluating individudal 15 - 2af2aa0a686c1ffa. Mean loss in evaluation epoch: 0.3808678388595581, epochs needed: 40
evaluating individudal 16 - c46240a560ae5a4f. Mean loss in evaluation epoch: 0.384284645318985, epochs needed: 40
evaluating individudal 17 - abe72f349dc3c150. Mean loss in evaluation epoch: 0.3818323314189911, epochs needed: 40
evaluating individudal 18 - d8385a9f6a8d59f0. Mean loss in evaluation epoch: 0.37582218647003174, epochs needed: 40
evaluating individudal 19 - 5dc500daff1480d2. Mean loss in evaluation epoch: 0.3852139115333557, epochs needed: 40
evaluating individudal 20 - 47ded35dd47f9401. Mean loss in evaluation epoch: 0.3775825500488281, epochs needed: 40
evaluating individudal 21 - ca8c390867823818. Mean loss in evaluation epoch: 0.3773204982280731, epochs needed: 40
evaluating individudal 22 - 26d0d21a20dcdbf9. Mean loss in evaluation epoch: 0.3816435635089874, epochs needed: 40
evaluating individudal 23 - a24387727b83b679. Mean loss in evaluation epoch: 0.37679624557495117, epochs needed: 40
evaluating individudal 24 - 33f52a7e1e0e2d02. Mean loss in evaluation epoch: 0.3758082985877991, epochs needed: 40
evaluating individudal 25 - 7331053d40408042. Mean loss in evaluation epoch: 0.3800467550754547, epochs needed: 40
evaluating individudal 26 - 84c2a53c7ecacdf3. Mean loss in evaluation epoch: 0.375104159116745, epochs needed: 40
evaluating individudal 27 - 4ab7fa75e6df5aa0. Mean loss in evaluation epoch: 0.37538567185401917, epochs needed: 40
evaluating individudal 28 - 7147d1ba3bccb11e. Mean loss in evaluation epoch: 0.3833374083042145, epochs needed: 40
evaluating individudal 29 - 053a279d64988a31. Mean loss in evaluation epoch: 0.37950241565704346, epochs needed: 40
evaluating individudal 30 - 53202b5c7bd1e204. Mean loss in evaluation epoch: 0.377566397190094, epochs needed: 40
evaluating individudal 31 - 2abaa916a687ac7d. Mean loss in evaluation epoch: 0.3766305148601532, epochs needed: 40
evaluating individudal 32 - 99b64554b152b9e5. Mean loss in evaluation epoch: 0.38308799266815186, epochs needed: 40
evaluating individudal 33 - ce3efcef29a31347. Mean loss in evaluation epoch: 0.380788654088974, epochs needed: 40
evaluating individudal 34 - 14f34b26866c2ae2. Mean loss in evaluation epoch: 0.3808949887752533, epochs needed: 40
evaluating individudal 35 - 09cdb2b3a47b1b92. Mean loss in evaluation epoch: 0.3856712281703949, epochs needed: 40
evaluating individudal 36 - 630836efc7e51125. Mean loss in evaluation epoch: 0.3755726218223572, epochs needed: 40
evaluating individudal 37 - f099c68b4f3f65c3. Mean loss in evaluation epoch: 0.37961021065711975, epochs needed: 40
evaluating individudal 38 - acf2a47a537ad379. Mean loss in evaluation epoch: 0.3841933012008667, epochs needed: 40
evaluating individudal 39 - 47ded35dd47f9401. Mean loss in evaluation epoch: 0.377267450094223, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37160414457321167, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3717123568058014, epochs needed: 40
evaluating individudal 2 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37297847867012024, epochs needed: 40
evaluating individudal 3 - e56c552726e46844. Mean loss in evaluation epoch: 0.3727622628211975, epochs needed: 40
evaluating individudal 4 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.37281978130340576, epochs needed: 40
evaluating individudal 5 - e1b234e2f1fd99b4. Mean loss in evaluation epoch: 0.37337425351142883, epochs needed: 40
evaluating individudal 6 - c7f7c2e7f4a70f16. Mean loss in evaluation epoch: 0.3730020821094513, epochs needed: 40
evaluating individudal 7 - 1dfbb5a0ed90bf1e. Mean loss in evaluation epoch: 0.3736409544944763, epochs needed: 40
evaluating individudal 8 - 3f898179721dca3a. Mean loss in evaluation epoch: 0.3737417459487915, epochs needed: 40
evaluating individudal 9 - 5e9b85d3548fd877. Mean loss in evaluation epoch: 0.3739529252052307, epochs needed: 40
Round 16 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 4
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.37160414457321167
Timestamp: 8039.904314842992
---------------------------------------------------------------
evaluating individudal 0 - 7f0deaa77da95a3c. Mean loss in evaluation epoch: 0.3797318935394287, epochs needed: 40
evaluating individudal 1 - 82d05f5e35ce165b. Mean loss in evaluation epoch: 0.3777223229408264, epochs needed: 40
evaluating individudal 2 - d316fafb400e5ceb. Mean loss in evaluation epoch: 0.3755243718624115, epochs needed: 40
evaluating individudal 3 - 3ec4e6e98cb4dbec. Mean loss in evaluation epoch: 0.3792930841445923, epochs needed: 40
evaluating individudal 4 - 91e9d4a58d9607d5. Mean loss in evaluation epoch: 0.376306414604187, epochs needed: 40
evaluating individudal 5 - 2738ee793394fc77. Mean loss in evaluation epoch: 0.37448546290397644, epochs needed: 40
evaluating individudal 6 - e4a303a6f0863d0f. Mean loss in evaluation epoch: 0.37566089630126953, epochs needed: 40
evaluating individudal 7 - 00e59b043df80b7f. Mean loss in evaluation epoch: 0.3759569227695465, epochs needed: 40
evaluating individudal 8 - 331ad4b7a5133a2a. Mean loss in evaluation epoch: 0.37872135639190674, epochs needed: 40
evaluating individudal 9 - 0e54a0c655b3a544. Mean loss in evaluation epoch: 0.3810961842536926, epochs needed: 40
evaluating individudal 10 - ebf1fa5fb6fbca69. Mean loss in evaluation epoch: 0.37724921107292175, epochs needed: 40
evaluating individudal 11 - a53fc8ad50c7d83d. Mean loss in evaluation epoch: 0.37759703397750854, epochs needed: 40
evaluating individudal 12 - c6fc240d85c897da. Mean loss in evaluation epoch: 0.3832525908946991, epochs needed: 40
evaluating individudal 13 - 73b6ca636c911a78. Mean loss in evaluation epoch: 0.3811391294002533, epochs needed: 40
evaluating individudal 14 - f844b215b0b86af6. Mean loss in evaluation epoch: 0.3822328746318817, epochs needed: 40
evaluating individudal 15 - 5cec0998c6530cea. Mean loss in evaluation epoch: 0.3802461624145508, epochs needed: 40
evaluating individudal 16 - 7ef1187e4a4971fb. Mean loss in evaluation epoch: 0.37707915902137756, epochs needed: 40
evaluating individudal 17 - d911a847036ddb23. Mean loss in evaluation epoch: 0.37782031297683716, epochs needed: 40
evaluating individudal 18 - 81d5efede22024a1. Mean loss in evaluation epoch: 0.3739221394062042, epochs needed: 40
evaluating individudal 19 - f5858124a88a2580. Mean loss in evaluation epoch: 0.3823193609714508, epochs needed: 40
evaluating individudal 20 - 4f7f210df867f0fe. Mean loss in evaluation epoch: 0.3750566840171814, epochs needed: 40
evaluating individudal 21 - 399662e303c04f82. Mean loss in evaluation epoch: 0.3786165416240692, epochs needed: 40
evaluating individudal 22 - 3a538da5e200e3c0. Mean loss in evaluation epoch: 0.3780862092971802, epochs needed: 40
evaluating individudal 23 - d9e45d0bf2d4e660. Mean loss in evaluation epoch: 0.3753563165664673, epochs needed: 40
evaluating individudal 24 - c1a1c69c5ff28b96. Mean loss in evaluation epoch: 0.37401336431503296, epochs needed: 40
evaluating individudal 25 - 10d1bb1066e3a307. Mean loss in evaluation epoch: 0.3756359815597534, epochs needed: 40
evaluating individudal 26 - 89eb0cae518e2440. Mean loss in evaluation epoch: 0.3739682734012604, epochs needed: 40
evaluating individudal 27 - 758d543a16022b70. Mean loss in evaluation epoch: 0.37464797496795654, epochs needed: 40
evaluating individudal 28 - 742d37b9c06201c2. Mean loss in evaluation epoch: 0.3782961666584015, epochs needed: 40
evaluating individudal 29 - 8cc733efbff4da09. Mean loss in evaluation epoch: 0.37630918622016907, epochs needed: 40
evaluating individudal 30 - c7b21ee888b0e89a. Mean loss in evaluation epoch: 0.37859416007995605, epochs needed: 40
evaluating individudal 31 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.3731306493282318, epochs needed: 40
evaluating individudal 32 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37180817127227783, epochs needed: 40
evaluating individudal 33 - 5720552c1cfb8bbd. Mean loss in evaluation epoch: 0.37647250294685364, epochs needed: 40
evaluating individudal 34 - bd4e0b10c34c9e91. Mean loss in evaluation epoch: 0.3771645128726959, epochs needed: 40
evaluating individudal 35 - f5b8c8ae84b7cac4. Mean loss in evaluation epoch: 0.3800846338272095, epochs needed: 40
evaluating individudal 36 - db320d4ca625806f. Mean loss in evaluation epoch: 0.3768276274204254, epochs needed: 40
evaluating individudal 37 - f13b7bd821c8f51d. Mean loss in evaluation epoch: 0.3748060166835785, epochs needed: 40
evaluating individudal 38 - 5a7abc199adb1f3f. Mean loss in evaluation epoch: 0.3833652436733246, epochs needed: 40
evaluating individudal 39 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37154972553253174, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.371599942445755, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3716704547405243, epochs needed: 40
evaluating individudal 2 - e56c552726e46844. Mean loss in evaluation epoch: 0.37256571650505066, epochs needed: 40
evaluating individudal 3 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.3723316490650177, epochs needed: 40
evaluating individudal 4 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.3720744252204895, epochs needed: 40
evaluating individudal 5 - c7f7c2e7f4a70f16. Mean loss in evaluation epoch: 0.37383872270584106, epochs needed: 40
evaluating individudal 6 - e1b234e2f1fd99b4. Mean loss in evaluation epoch: 0.37307998538017273, epochs needed: 40
evaluating individudal 7 - c7f7c2e7f4a70f16. Mean loss in evaluation epoch: 0.3731565773487091, epochs needed: 40
evaluating individudal 8 - 1dfbb5a0ed90bf1e. Mean loss in evaluation epoch: 0.37296512722969055, epochs needed: 40
evaluating individudal 9 - 3f898179721dca3a. Mean loss in evaluation epoch: 0.3737499415874481, epochs needed: 40
Round 17 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 5
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.37154972553253174
Timestamp: 8549.892277185005
---------------------------------------------------------------
evaluating individudal 0 - 3f0a2d65465ee230. Mean loss in evaluation epoch: 0.37982645630836487, epochs needed: 40
evaluating individudal 1 - c9a4a670d7361fc4. Mean loss in evaluation epoch: 0.38419151306152344, epochs needed: 40
evaluating individudal 2 - b3459c08dd25818e. Mean loss in evaluation epoch: 0.3756517469882965, epochs needed: 40
evaluating individudal 3 - c1014c40c0310cc2. Mean loss in evaluation epoch: 0.37789657711982727, epochs needed: 40
evaluating individudal 4 - ec545f564ba85491. Mean loss in evaluation epoch: 0.38351893424987793, epochs needed: 40
evaluating individudal 5 - 6c378460e80dae54. Mean loss in evaluation epoch: 0.3734217882156372, epochs needed: 40
evaluating individudal 6 - 1a4260c0581508f5. Mean loss in evaluation epoch: 0.38234254717826843, epochs needed: 40
evaluating individudal 7 - 969aefb2355ad68c. Mean loss in evaluation epoch: 0.3778257369995117, epochs needed: 40
evaluating individudal 8 - 03c42c9f8d09e3a1. Mean loss in evaluation epoch: 0.37470343708992004, epochs needed: 40
evaluating individudal 9 - f861bb8fb29fc2dd. Mean loss in evaluation epoch: 0.38037997484207153, epochs needed: 40
evaluating individudal 10 - 84a5a07247eda6d7. Mean loss in evaluation epoch: 0.3806152939796448, epochs needed: 40
evaluating individudal 11 - 9274c89a3a56960b. Mean loss in evaluation epoch: 0.3799353837966919, epochs needed: 40
evaluating individudal 12 - e7a710df1af6c00c. Mean loss in evaluation epoch: 0.380388468503952, epochs needed: 40
evaluating individudal 13 - e514c59079b7314b. Mean loss in evaluation epoch: 0.3733580708503723, epochs needed: 40
evaluating individudal 14 - 11e99e702e9caf49. Mean loss in evaluation epoch: 0.37976646423339844, epochs needed: 40
evaluating individudal 15 - 732ec4398528d12f. Mean loss in evaluation epoch: 0.37633025646209717, epochs needed: 40
evaluating individudal 16 - 17c2cc9d42c00dec. Mean loss in evaluation epoch: 0.37526845932006836, epochs needed: 40
evaluating individudal 17 - b85b65de520d8831. Mean loss in evaluation epoch: 0.3759137988090515, epochs needed: 40
evaluating individudal 18 - eb9d695d08dbe9e8. Mean loss in evaluation epoch: 0.3808806538581848, epochs needed: 40
evaluating individudal 19 - 7044c031ad8410d4. Mean loss in evaluation epoch: 0.3786257803440094, epochs needed: 40
evaluating individudal 20 - 50b6718b6876da25. Mean loss in evaluation epoch: 0.3825514018535614, epochs needed: 40
evaluating individudal 21 - 6898908483d41e06. Mean loss in evaluation epoch: 0.3789873421192169, epochs needed: 40
evaluating individudal 22 - 68f06a846b4398d7. Mean loss in evaluation epoch: 0.3781612813472748, epochs needed: 40
evaluating individudal 23 - 02ce4789075fdf9a. Mean loss in evaluation epoch: 0.3750258684158325, epochs needed: 40
evaluating individudal 24 - 7facb636d6d22aaa. Mean loss in evaluation epoch: 0.37869879603385925, epochs needed: 40
evaluating individudal 25 - 0f06fc6eaaf7e373. Mean loss in evaluation epoch: 0.3822510838508606, epochs needed: 40
evaluating individudal 26 - ae07b2651419ab28. Mean loss in evaluation epoch: 0.37627533078193665, epochs needed: 40
evaluating individudal 27 - 34cdb6c47f683b40. Mean loss in evaluation epoch: 0.3753557503223419, epochs needed: 40
evaluating individudal 28 - c49ebe1baae9cd80. Mean loss in evaluation epoch: 0.3839930593967438, epochs needed: 40
evaluating individudal 29 - a126c04d2cf81506. Mean loss in evaluation epoch: 0.3800009489059448, epochs needed: 40
evaluating individudal 30 - 6c5d1693af7999b5. Mean loss in evaluation epoch: 0.38013729453086853, epochs needed: 40
evaluating individudal 31 - f6b99b72cf8fd962. Mean loss in evaluation epoch: 0.37638622522354126, epochs needed: 40
evaluating individudal 32 - ebd9f4ec555a6283. Mean loss in evaluation epoch: 0.3803350627422333, epochs needed: 40
evaluating individudal 33 - b9d6aa4e75b2c068. Mean loss in evaluation epoch: 0.3740646243095398, epochs needed: 40
evaluating individudal 34 - 6de00537712ee4c2. Mean loss in evaluation epoch: 0.3815430998802185, epochs needed: 40
evaluating individudal 35 - 53aede9090fff175. Mean loss in evaluation epoch: 0.3743557929992676, epochs needed: 40
evaluating individudal 36 - 3b92bf931aa2a311. Mean loss in evaluation epoch: 0.38257896900177, epochs needed: 40
evaluating individudal 37 - ea567a241a11b4b2. Mean loss in evaluation epoch: 0.3771456182003021, epochs needed: 40
evaluating individudal 38 - 34dc5c0ebbc4f1e8. Mean loss in evaluation epoch: 0.3797747790813446, epochs needed: 40
evaluating individudal 39 - 81a26bad745d8964. Mean loss in evaluation epoch: 0.3783669173717499, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37165525555610657, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.371609628200531, epochs needed: 40
evaluating individudal 2 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37227562069892883, epochs needed: 40
evaluating individudal 3 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37155020236968994, epochs needed: 40
evaluating individudal 4 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.3727419078350067, epochs needed: 40
evaluating individudal 5 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.372546523809433, epochs needed: 40
evaluating individudal 6 - e56c552726e46844. Mean loss in evaluation epoch: 0.3740629553794861, epochs needed: 40
